COMM 3750, "Quantitative Research Methods", "Introduces empirical communication research. Students develop skills in collecting data and analyzing statistical research. Students conduct an original research project applying numerical analysis to communication behavior. Recommended prerequisites: COMM 1210 and COMM 1600."
COMM 3760, "Rhetorical Research Methods", "Considers what it means to do rhetorical research. Explores various methods for analyzing all forms of public discourse, such as political speeches, advertising, activist campaigns, and popular entertainment, to better understand their effects and influence. Recommended prerequisites: COMM 1210 and COMM 1600 and COMM 3300."
COMM 4100, "Seminar in Honors Thesis Writing and Research", "Provides the opportunity for students writing an honors thesis to develop their understanding of the research process and to improve their research and writing skills."
COMM 4220, "Senior Seminar: Functions of Communication", "Topical seminar on the functions of communication across interpersonal, group, organizational, and public contexts. Reviews current theory and research on topics such as communication and conflict, persuasion, and ethical dimensions of communication practices."
COMM 4300, "Senior Seminar: Rhetoric: Environmental Tourism/Advocacy", "."
COMM 4300, "Senior Seminar: Rhetoric", "."
COMM 4600, "Senior Seminar: Organizational Communication: Affective Careers", "Reviews current theory and research on topics such as communication and organizational decision making, organizational culture, gender relations, communication technology, and power and control in organizations. May be repeated up to 6 total credit hours. Same as COMM 5600."
CSCI 3002, "Fundamentals of Human Computer Interaction", "Introduces the practice and research of human-computer interaction, including its history, theories, the techniques of user-centered design, and the development of interactive technologies. Covers computing in society at large with respect to domains such as health, education, assistive technology, ethics, environment, and more."
CSCI 3010, "Intensive Programming Workshop", "Explores concepts and techniques for design and construction of larger, reliable, and maintainable software systems in the context of object-oriented programming. Covers various topics including: object-oriented programming paradigms, scope, inheritance, program structure and design, practical use of version control, working with established code bases, and building graphical user interfaces. Emphasizes coding individually and in pairs and includes in class lab work, smaller coding assignments, and multiple weeks-long projects. Not intended for students in their final year of the Computer Science BA or BS degree. Formerly offered as a special topics course."
CSCI 3022, "Introduction to Data Science with Probability and Statistics", "Introduces students to the tools methods and theory behind extracting insights from data. Covers algorithms of cleaning and munging data, probability theory and common distributions, statistical simulation, drawing inferences from data, and basic statistical modeling. Same as CSPB 3022."
CSCI 3104, "Algorithms", "Covers the fundamentals of algorithms and various algorithmic strategies, including time and space complexity, sorting algorithms, recurrence relations, divide and conquer algorithms, greedy algorithms, dynamic programming, linear programming, graph algorithms, problems in P and NP, and approximation algorithms. Same as CSPB 3104."
CSCI 3150, "Universal Design for Digital Media", "Focusing on the concepts of universal design and Web Standards, this course will address issues that occur at the nexus of web standards, Universal Design and the needs of persons with disabilities. Students will gain the expertise and skills to create media and web sites which are accessible, usable and effective for all users and device platforms. Recommended prerequisite: some knowledge of creating web pages with either direct HTML coding or with web design software. Same as ATLS 3150."
CSCI 3155, "Principles of Programming Languages", "Studies principles governing the design and analysis of programming languages and their underlying execution models. Explores values, scoping, recursion, higher-order functions, type systems, control structures, and objects. Introduces formal semantics as a framework for understanding programming features. Introduces advanced programming concepts such as functional programming, higher-order functions, immutable values and structures, inductive types, functors, continuation-passing; and object-oriented programming using inheritance, generics and covariance/contravariance in a functional programming language such as Scala. Same as CSPB 3155."
CSCI 3202, "Introduction to Artificial Intelligence", "Surveys artificial intelligence techniques of search, knowledge representation and reasoning, probabilistic inference, machine learning, and natural language. Knowledge of Python strongly recommended. Same as CSPB 3202."
CSCI 3287, "Design and Analysis of Database Systems", "Introduces the fundamental concepts of database requirements analysis, database design, and database implementation with emphasis on the relational model and the SQL programming language. Introduces the concepts of Big Data and NoSQL systems. Same as CSPB 3287."
CSCI 3302, "Introduction to Robotics", "Introduces students to fundamental concepts in autonomous robotics: mechanisms, locomotion, kinematics, control, perception and planning. Consists of lectures and lab sessions that are geared toward developing a complete navigation stack on a miniature mobile robotic platform. Same as ECEN 3303 and CSPB 3302."
CSCI 3308, "Software Development Methods and Tools", "Covers tools and techniques for successful software development with a strong focus on best practices used in industry. Students work in small teams to complete a semester-long application development project. Students learn front-end design and construction using HTML &amp; CSS, back-end database design and construction, and full-stack integration. Students gain exposure to agile methodologies, web services, distributed version control, requirements definition, automated integration testing, and cloud-based application deployment. Same as CSPB 3308."
CSCI 3403, "Introduction to CyberSecurity for a Converged World", "Introduces core concepts in cybersecurity including confidentiality, integrity, authentication, risk management, and adversarial thinking. The concepts will be applied to both traditional information technology (IT) systems and cyber physical systems (CPS). At the conclusion of the course students should have a solid foundation in cybersecurity and hands-on experience. Same as CSPB 3403."
CSCI 3434, "Theory of Computation", "Introduces the foundations of formal language theory, computability, and complexity. Shows relationship between automata and various classes of languages. Addresses the issue of which problems can be solved by computational means, and studies complexity of solutions."
CSCI 3593, "Computer Organization", "Studies computer design at the microarchitecture level. Discusses instruction set architecture design, arithmetic and logic unit design, control logic, memory design and caches, simple pipelining, I/O and peripheral devices. Briefly covers aspects of modern computer architecture, such as multicore processors and hardware security. Formerly ECEN 4593."
CSCI 3656, "Numerical Computation", "Covers development, computer implementation, and analysis of numerical methods for applied mathematical problems. Explores topics such as floating point arithmetic, numerical solution of linear systems of equations, root finding, numerical interpolation, differentiation, and integration."
CSCI 3702, "Cognitive Science", "Introduces cognitive science, drawing from psychology, philosophy, artificial intelligence, neuroscience, and linguistics. Studies the linguistic relativity hypothesis, consciousness, categorization, linguistic rules, the mind-body problem, nature versus nurture, conceptual structure and metaphor, logic/problem solving and judgment. Emphasizes the nature, implications and limitations of the computational model of mind. Recommended prerequisites: two of the following CSCI 1300 or CSCI 2275 or LING 2000 or PHIL 2440 or PSYC 2145. Same as LING 3005 and PHIL 3310 and PSYC 3005 and SLHS 3003 and CSPB 3702."
CSCI 3753, "Design and Analysis of Operating Systems", "Analyzes the software that extends hardware to provide a computing environment, including the role of linkers, file systems, resource sharing, security and networking. Studies the history of operating system organization and design and their influence on security, functionality and reliability. Same as CSPB 3753."
CSCI 4113, "Linux System Administration", "Introduces Linux Unix system administration and related topics. Includes hardware and software installation, storage management, configuration of user accounts and system services, development of automation and monitoring tools, and the provisioning of common network services. This laboratory-focused course will provide significant exposure to the network security concerns of Internet connected hosts. Students will build a network of Linux servers from the ground up using provided computing resources and must maintain and secure these servers themselves. Same as CSCI 5113 and CYBR 5113."
CSCI 4118, "Software Engineering for Scientists", "Learn the core principles of software engineering to develop scientific software that is robust and reproducible. This class targets quantitative scientists in any disciple who have programming skills (any language) and want to use software to further their research. We cover version control, testing, benchmarking, data structures, algorithms, and pipelines. Instructor approval is required for CS majors and CS minors. Recommended prerequisites: ASEN 1320 or CSCI 1200 or CSCI 1300 or CSCI 2275 or ECEN 1310 or INFO 1201 and knowledge of a programming language, preferably Python. Degree credit not granted for this course and CSCI 6118."
CSCI 4133, "Fundamentals of Computer Security", "Practice thinking like an attacker by exploring several modern computer security attacks and defenses through hands-on programming projects. Topics include applied cryptography (encryption, authentication), web security (XSS, CSRF, SQL Injection), network security (TLS, MITM attacks), application security (shell injection, buffer overflows), and other current events and trends (government surveillance, botnets, cryptocurrencies). Recommended corequisite: CSCI 4593 (soon to be CSCI 3593). Degree credit not granted for this course and ECEN 4133."
CSCI 4200, "Introduction to Wireless Systems", "Overviews the distinctive characteristics of the wireless communications medium. Topics covered include: Analog signals, Antennas and Propagation, Digital Signals, Sampling, Quadrature Signals, Digital Modulation, SNR and SINR Concepts, Channel Models, Channel Statistics, and Link Budgets. The course includes an introduction to MIMO and beam-forming as implemented in modern communication systems. Software Defined Radio (SDR) is introduced to facilitate student hands-on learning of radio operation. Recommended: Familiarity with basic programming, statistics, and computer networking concepts. Formerly CYBR 4200. Same as CYBR 5200 and CSCI 5200."
CSCI 4229, "Computer Graphics", "Studies design, analysis and implementation of computer graphics techniques. Topics include interactive techniques, 3D viewing and models, clipping, transformations, projection, removal of hidden surfaces, lighting, textures and shadows. Knowledge of basic linear algebra is required. Same as CSCI 5229."
CSCI 4253, "Datacenter Scale Computing - Methods, Systems and Techniques", "Covers the primary problem solving strategies, methods and tools needed for data-intensive programs using large collections of computers typically called &quot;warehouse scale&quot; or &quot;data-center scale&quot; computers. Examines methods and algorithms for processing data-intensive applications, methods for deploying and managing large collections of computers in an on-demand infrastructure and issues of large-scale computer system design. Recommended prerequisite: CSCI 4273. Same as CSCI 5253."
CSCI 4302, "Advanced Robotics", "An intensive exploration of major challenges in robotics, providing a hands-on review of current research topics in the context of a &quot;robotics grand challenge&quot; problem. Topics include online planning and control, state estimation, simultaneous localization and mapping, and operating under partial observability. Same as CSCI 5302."
CSCI 4308, "Software Engineering Project 1", "Senior capstone course in which students design, implement, document and test software systems for use in industry, non-profits, government and research institutions. Also offers extensive experience in oral and written communication throughout the development process. Department consent required. Department-enforced prerequisites differ for BS and BA degree. Contact academic advisor for details. Senior Capstone courses are optional for BA students. BA students interested in taking this course should contact their advisor early in their major."
CSCI 4313, "Concurrent Programming", "Introduces the theory and practice of multicore programming. The first part of the course presents foundations of concurrent programming: mutual exclusion, wait-free and lock-free synchronization, spin locks, monitors, memory consistency models. The second part presents a sequence of concurrent data structures and techniques used in their implementations (coarse-grained, fine-grained, optimistic and lock-free synchronization). Recommended prerequisite: ECEN 3593. Same as ECEN 4313 and ECEN 5313 and CSCI 5313."
CSCI 4328, "Software Project Management and Mentoring", "Review software project management and discuss the latest approaches, methodologies and standards of software development. Learn to develop software quality, documentation, testing and prototype goals. Study project risk management and cost estimation approaches. Students will mentor other Senior Software Project Teams. Intended for students with professional software development experience. Department consent required, see Senior Project Director for permission."
CSCI 4338, "Software Project Management", "Review software project management and discuss the latest approaches, methodologies and standards of software development. Learn to develop software quality, documentation, testing, and prototype goals. Study project risk management and cost estimation approaches. Intended for double majors doing interdisciplinary projects in other departments. Department consent required, see Senior Project Director for permission. Not intended for students who will be enrolling in CSCI 4368."
CSCI 4348, "Startup Essentials: Entrepreneurial Projects in Computing", "Provide students with the tools to be successful technical co-founders of their own startups. Explores the initial stages of founding a startup, including team formation, idea validation, pivoting and pitching, while employing an iterative methodology. Student teams will develop a minimum viable product, pitch their final startup concept, and be evaluated on product/market fit. Department consent required. Department-enforced prerequisites differ for BS and BA degree. Contact academic advisor for details. Senior Capstone courses are optional for BA students. BA students interested in taking this course should contact their advisor(s) early in their major. Students must take this course and CSCI 4358 contiguously as the project spans the entire academic year. Degree credit not granted for this course and CSCI 5340."
CSCI 4413, "Computer Security and Ethical Hacking", "Teaches basic exploit design and development through hands-on experimentation and testing. Uses a controlled environment to give students a &quot;playground&quot; in which to test penetration skills that are normally not allowed on live networks. Same as CSCI 5413."
CSCI 4448, "Object-Oriented Analysis and Design", "An applied analysis and design class that addresses the use of object-oriented techniques. Topics include domain modeling, use cases, architectural design and modeling notations. Students apply the techniques in analysis and design projects.  Same as CSCI 5448."
CSCI 4502, "Data Mining", "Introduces basic data mining concepts and techniques for discovering interesting patterns hidden in large-scale data sets, focusing on issues relating to effectiveness and efficiency. Topics covered include data preprocessing, data warehouse, association, classification, clustering, and mining specific data types such as time-series, social networks, multimedia, and Web data.  Same as CSCI 5502 and CSPB 4502."
CSCI 4576, "High-Performance Scientific Computing", "Introduces computing systems, software and methods used to solve large-scale problems in science and engineering. Students use high-performance workstations and a supercomputer. Recommended prerequisite: APPM 4600 or APPM 4650 or CSCI 3656 or MATH 4650 or MCEN 3030. Same as CSCI 5576."
CSCI 4616, "Introduction to Virtual Reality", "Introduces students to the field of virtual reality (VR). Covers the historical development of virtual reality technologies and virtual reality as a research field, the mathematics of 3D coordinate systems, fundamental principles, algorithms, and design patterns in developing interactive virtual environments, the perceptual science behind mixed reality technologies, and libraries and tools for creating VR experiences. Same as ATLS 4616."
CSCI 4622, "Machine Learning", "Introduces students to tools, methods, and theory to construct predictive and inferential models that learn from data. Focuses on supervised machine learning technique including practical and theoretical understanding of the most widely used algorithms (decision trees, support vector machines, ensemble methods, and neural networks). Emphasizes both efficient implementation of algorithms and understanding of mathematical foundations. Same as CSPB 4622."
CSCI 4802, "Data Science Team Companion Course", "Gives students hands-on experience applying data science techniques and machine learning algorithms to real-world problems. Students work in small teams on internal challenges, many of which will be sponsored by local companies and organizations and will represent the university in larger teams for external challenges at the national and global level, such as those hosted by Kaggle. Students will be expected to participate in both internal and external challenges, attend meetings and present short presentations to the group when appropriate. Same as CSCI 5802."
CSCI 4830, "Special Topics in Computer Science", "Covers topics of interest in computer science at the senior undergraduate level. Content varies from semester to semester.  Only 9 credit hours from CSCI 4830 and/or CSCI 4831 can count toward Computer Science BS or BA."
CSCI 4830, "Special Topics in Computer Science: Ghosts of HPC", "Covers topics of interest in computer science at the senior undergraduate level. Content varies from semester to semester.  Only 9 credit hours from CSCI 4830 and/or CSCI 4831 can count toward Computer Science BS or BA."
CSCI 4830, "Special Topics in Computer Science", "Covers topics of interest in computer science at the senior undergraduate level. Content varies from semester to semester.  Only 9 credit hours from CSCI 4830 and/or CSCI 4831 can count toward Computer Science BS or BA."
CSPB 3022, "Introduction to Data Science with Probability and Statistics", "Introduces students to the tools methods and theory behind extracting insights from data. Covers algorithms of cleaning and munging data, probability theory and common distributions, statistical simulation, drawing inferences from data, and basic statistical modeling. Same as CSCI 3022."
CSPB 3104, "Algorithms", "Covers the fundamentals of algorithms and various algorithmic strategies, including time and space complexity, sorting algorithms, recurrence relations, divide and conquer algorithms, greedy algorithms, dynamic programming, linear programming, graph algorithms, problems in P and NP, and approximation algorithms. Same as CSCI 3104."
CSPB 3155, "Principles of Programming Languages", "Studies principles governing the design and analysis of programming languages and their underlying execution models. Explores values, scoping, recursion, higher-order functions, type systems, control structures, and objects. Introduces formal semantics as a framework for understanding programming features. Introduces advanced programming concepts such as functional programming, higher-order functions, immutable values and structures, inductive types, functors, continuation-passing; and object-oriented programming using inheritance, generics and covariance/contravariance in a functional programming language such as Scala. Same as CSCI 3155."
CSPB 3202, "Introduction to Artificial Intelligence", "Surveys artificial intelligence techniques of search, knowledge representation and reasoning, probabilistic inference, machine learning, and natural language. Knowledge of Python strongly recommended. Same as CSCI 3202."
CSPB 3287, "Design and Analysis of Database Systems", "Introduces the fundamental concepts of database requirements analysis, database design, and database implementation with emphasis on the relational model and the SQL programming language. Introduces the concepts of Big Data and NoSQL systems. Same as CSCI 3287."
CSPB 3308, "Software Development Methods and Tools", "Covers tools and techniques for successful software development with a strong focus on best practices used in industry. Students work in small teams to complete a semester-long application development project. Students learn front-end design and construction using HTML &amp; CSS, back-end database design and construction, and full-stack integration. Students gain exposure to agile methodologies, web services, distributed version control, requirements definition, automated integration testing, and cloud-based application deployment. Same as CSCI 3308."
CSPB 3702, "Cognitive Science", "Introduces cognitive science, drawing from psychology, philosophy, artificial intelligence, neuroscience, and linguistics. Studies the linguistic relativity hypothesis, consciousness, categorization, linguistic rules, the mind-body problem, nature versus nurture, conceptual structure and metaphor, logic/problem solving and judgment. Emphasizes the nature, implications and limitations of the computational model of mind. Recommended prerequisites: LING 2000 or PHIL 2440 or PSYC 2145. Same as LING 3005 and PHIL 3310 and PSYC 3005 and SLHS 3003 and CSCI 3702."
CSPB 3753, "Design and Analysis of Operating Systems", "Analyzes the software that extends hardware to provide a computing environment, including the role of linkers, file systems, resource sharing, security and networking. Studies the history of operating system organization and design and their influence on security, functionality and reliability. Same as CSCI 3753."
CSPB 4122, "Information Visualization", "Studies interactive visualization techniques that help people analyze data. This course introduces design, development, and validation approaches for interactive visualizations with applications in various domains, including the analysis of text collections, software visualization, network analytics, and the biomedical sciences. It covers underlying principles, provides an overview of existing techniques, and teaches the background necessary to design innovative visualizations. Same as CSCI 4122."
CSPB 4253, "Datacenter Scale Computing - Methods, Systems and Techniques", "Covers the primary problem solving strategies, methods and tools needed for data-intensive programs using large collections of computers typically called &quot;warehouse scale&quot; or &quot;data-center scale&quot; computers. Examines methods and algorithms for processing data-intensive applications, methods for deploying and managing large collections of computers in an on-demand infrastructure and issues of large-scale computer system design. Same as CSCI 4263 and CSCI 5253."
CSPB 4502, "Data Mining", "Introduces basic data mining concepts and techniques for discovering interesting patterns hidden in large-scale data sets, focusing on issues relating to effectiveness and efficiency. Topics covered include data preprocessing, data warehouse, association, classification, clustering, and mining specific data types such as time-series, social networks, multimedia, and Web data.  Same as CSCI 5502 and CSCI 4502."
CSPB 4622, "Machine Learning", "Introduces students to tools, methods, and theory to construct predictive and inferential models that learn from data. Focuses on supervised machine learning technique including practical and theoretical understanding of the most widely used algorithms (decision trees, support vector machines, ensemble methods, and neural networks). Emphasizes both efficient implementation of algorithms and understanding of mathematical foundations. Same as CSCI 4622."
CVEN 3042, "Advanced Engineering Drawing for Infrastructure", "Applying drawing and drafting skills for infrastructure projects using advanced CAD software tools. This course will provide an overview of general CAD standards related to civil engineering. Students will create and modify 3D infrastructure CAD models. Students will learn advanced topics, including terrain surface modeling and grading, earthwork calculations, horizontal and vertical alignment design, subsurface pipe design, and development of construction plans."
CVEN 3161, "Mechanics of Materials 1", "Addresses concepts of stress and strain; material properties, axial loading, torsion, simple bending, and transverse shear; analysis of stress and strain; and deflections of beams. Includes selected experimental and computational laboratories. Degree credit not granted for this course and MCEN 2063."
CVEN 3246, "Introduction to Construction", "Provides a broad view of concerns, activities, and objectives of people involved in construction: the owner, architect/engineer, contractor, labor and inspector. Interactive gaming situation relates these people to the construction contract, plans/specifications, estimates/bids, scheduling, law and financial management.  Students with a Business School Real Estate emphasis may be considered for this course."
CVEN 3256, "Construction Equipment and Methods", "Integrated study of construction equipment, methods, and economics. Topics include equipment productivity, equipment selection, and construction engineering design within economic constraints. Examples include earthmoving, concrete formwork, and temporary construction."
CVEN 3323, "Hydraulic Engineering", "Studies hydraulic engineering theory and applications. Topics include incompressible flow in conduits, pipe system analysis and design, open channel flow, flow measurement, analysis and design of hydraulic machinery."
CVEN 3414, "Fundamentals of Environmental Engineering", "Emphasizes chemical, ecological and hydrological fundamentals and importance of mass and energy balances in solving environmental engineering problems related to water quality, water and wastewater treatment, air pollution, solid and hazardous waste management, sustainability and risk assessment."
CVEN 3525, "Structural Analysis", "Studies structural analysis of statically determinate and indeterminate systems, deflections, energy methods, and force and stiffness methods."
CVEN 3602, "Transportation Systems", "Introduces the principles of transportation systems with a focus on highway engineering and traffic analysis. Provides the basic skill set that will allow students to solve transportation problems related with highway design and traffic control and analysis. Provides an introduction to technology, operating characteristics, and relative merits of highway, airway, waterway, railroad, pipeline, and convey or transportation systems."
CVEN 3698, "Engineering Geology", "Highlights the role of geology in engineering minerals; rocks; surficial deposits; rocks and soils as engineering materials; distribution of rocks at and below the surface; hydrologic influences; geologic exploration of engineering sites; geologic hazards; mapping; and geology of underground excavations, slopes, reservoirs and dam sites."
CVEN 3708, "Geotechnical Engineering 1", "Covers basic engineering characteristics of geological materials; soil and rock classifications; site investigation; physical, mechanical, and hydraulic properties of geologic materials; the effective stress principle; soil and rock improvement; seepage analysis; stress distribution; and consolidation and settlement analyses.  Selected experimental and computational laboratories."
CVEN 3718, "Geotechnical Engineering 2", "Covers stress analysis and plastic equilibrium, sheer strength of soil, bearing capacity, lateral earth pressures, slope stability and underground construction. Analysis and design of shallow and deep foundations, retaining walls and other earth and rock structures. Selected experimental and computational laboratories."
CVEN 3837, "Special Topics: Advanced AutoCAD", "Supervised study of special topics of interest to student under instructor guidance."
CVEN 4161, "Mechanics of Materials 2", "Covers advanced topics in the mechanics of solids. Some topics such as asymmetric bending of beams, torsion of non-circular cross-sections, are extensions of topics seen in CVEN 3161. Others like 3-D stress and strain analysis, failure theories and stability of columns and frames are new. Includes selected laboratory experiments. Same as CVEN 5161."
CVEN 4333, "Engineering Hydrology", "Studies engineering applications of principles of hydrology, including hydrologic cycle, rainfall and runoff, groundwater, storm frequency and duration studies, stream hydrography, flood frequency, and flood routing."
CVEN 4353, "Groundwater Engineering", "Studies the occurrence, movement, extraction for use,and quantity and quality aspects of groundwater. Introduces and uses basic concepts to solve engineering and geohydrologic problems."
CVEN 4404, "Water Chemistry", "Introduces chemical fundamentals of inorganic aqueous compounds and contaminants in lecture and laboratory. Lecture topics include thermodynamics and kinetics of acids and base reactions, carbonate chemistry, air-water exchange, precipitation, dissolution, complexation, oxidation-reduction and sorption. Same as EVEN 4404."
CVEN 4414, "Water Chemistry Laboratory", "Reinforces chemical fundamentals of inorganic aqueous compounds and contaminants from CVEN/EVEN 4404 in laboratory experiments and reports. Topics include acids and bases, carbonate chemistry (alkalinity) and other water chemistry characteristics (hardness, dissolved oxygen); precipitation, complexation and oxidation-reduction reactions; and laboratory techniques and reporting. Same as EVEN 4414."
CVEN 4464, "Environmental Engineering Processes", "Develops and utilizes analytic solutions for environmental process models that can be used in a) reactor design for processes used in the treatment of water, wastewater and hazardous waste and b) process analysis of natural systems, such as streams and groundwater flow. Models facilitate the tracking of contaminants in engineered and natural systems. Same as CVEN 5464 and EVEN 4464."
CVEN 4511, "Introduction to Finite Element Analysis", "Covers systematic formulation of finite element approximation and isoparametric interpolation (weighted residual and energy methods, triangular and quadrilateral elements). Includes computation applications to the solution of one- and two-dimensional stress-deformation problems and steady and transient heat conduction. Same as CVEN 5511."
CVEN 4525, "Matrix Structural Analysis", "Covers matrix formulation of principles of structural analysis and development of direct stiffness and flexibility methods for analysis of 2D and 3D structures.  Variational formulation of the finite element method. Geometric nonlinearity.  Familiarity with Metlab programming is expected. Same as CVEN 5525."
CVEN 4545, "Steel Design", "Applies basic principles of structural engineering and mechanics to design of steel structures; design of tension members, columns, beams, open-web joists, steel decks, bolts, bolted connections, welding processes, and welded connections."
CVEN 4555, "Reinforced Concrete Design", "Applies basic principles of structural engineering and mechanics to the design of reinforced concrete structures, including design of beams, columns, slabs, and footings; continuous beams and frames; cast-in-place buildings."
CVEN 4833, "Special Topics: Colorado River Water Crisis", "May be repeated up to 18 total credit hours."
CVEN 4834, "Special Topics: Solid Waste", "May be repeated up to 6 total credit hours provided topics are different.  Department consent required."
CVEN 4849, "Independent Study", "Involves an independent, in-depth study, research, or design in a selected area of civil or environmental engineering. Offerings are coordinated with individual faculty. Students should consult the Department of Civil, Environmental, and Architectural Engineering. May be repeated up to 6 total credit hours."
CVEN 4897, "Professional Issues in Civil Engineering", "Educates students about the knowledge and skills required for professional civil engineers. Students learn about the path to a professional license, prepare for the FE exam, analyze a situation involving multiple conflicting ethical interests, identify aspects of sustainability in civil engineering projects, and understand the role of project management, public policy, business and public administration, and leadership in civil engineering."
DNCE 3001, "Intermediate/Advanced Contemporary Dance Technique", "Challenges intermediate and advanced students to refine their understanding and personal approach to the study of international contemporary dance. Demands a deep sense of somatic awareness, efficient athleticism, and creative voice. Floor work, inversions, and improvisation may be included. May be repeated up to 6 total credit hours. Recommended prerequisite: DNCE 1000 or DNCE 1020 or any major technique course ending in &quot;1&quot; or previous dance experience. No audition required."
DNCE 3005, "Movement Awareness and Injury Prevention for the Dancer", "Advances safe and effective dance practices supporting longevity and wellness. Areas explored include experiential anatomy, conditioning, alignment, nutrition, injury prevention, care of common dance injuries, and experience with various somatic practices. Instructor approval required to enroll if outside dance major or minor. Formerly DNCE 2005."
DNCE 3014, "Inside the Groove: Developing Rhythmic Skills", "Enhances rhythmic acuity through intensive rhythmic drills, analytical listening, drumming, notating and creating rhythm-based performance work. Course material explores non-Western rhythmic paradigms, irregular meters, mixed meters, polyrhythms, etc., and how to communicate clearly with a live accompanist in technique class."
DNCE 3035, "Production Practicum: Run Crew", "Practical production activities and projects within a designated area of dance design, stage technology, or stage management, normally related to the department's season. May be repeated up to 6 total credit hours. Instructor consent required."
DNCE 3035, "Production Practicum: Projects", "Practical production activities and projects within a designated area of dance design, stage technology, or stage management, normally related to the department's season. May be repeated up to 6 total credit hours. Instructor consent required."
DNCE 3041, "Major Technique: Contact Improv", "Designed for dance majors. Enrollment by audition only. May be repeated up to 16 total credit hours."
DNCE 3161, "Intermediate Ballet", "Surveys a wide range of the intermediate-level classical ballet vocabulary, focusing on an anatomically sound approach to the material.  Students must work efficiently to execute the technique with rhythmic accuracy, clarity of line, propriety of style, and fluency in translating names of steps. Enrollment by audition only. May be repeated up to 8 total credit hours."
DNCE 3301, "Hip-Hop Dance Technique 2", "Builds on fundamentals established in Hip-Hop Dance Technique 1. Students deepen their understanding of Hip-Hop history through fundamental movement techniques, specifically, House, and study the social/political forces at work. The course focuses on increasing dancers' capacity for variation, sequencing, musicality and free-styling in Hip-Hop dance. Enrollment by audition only. Meets with DNCE 5331. May be repeated up to 4 total credit hours."
DNCE 3849, "Independent Study", "Involves creative or scholarly investigation of an area of interest to the student not addressed in the curriculum. Work must be arranged with and advised by a faculty member. Junior level course. May be repeated up to 7 total credit hours."
DNCE 4017, "Dancing Histories: Sex, Gender and Race in U.S. Concert Dance", "Traces the evolution of American concert dance through roots in select dance forms, including dances of the African Diaspora, Ballet, Social Dance, Jazz, Modern, and Folklorico. Studies specific dance artists against the backdrop of social, political, economic, and environmental issues. Same as DNCE 5017."
DNCE 4038, "Dance Repertory", "Learning and performing dances from the repertory of current faculty members, artists-in-residence and upon occasion from the repertory of historic modern dancers. Dance majors may repeat up to 9 total credit hours with different instructors. Enrollment by audition only. Same as DNCE 5038."
DNCE 4047, "Hip-Hop Dance History", "Addresses the origin and evolution of American Hip-Hop dance rooted in a theoretical structure that springs from the elemental nature of the African Diaspora.  Emphasis placed on the social, political, and economic environment in which it was fashioned.  Pioneers, innovators, terminology, and styles will be identified.  Course includes lectures, readings, audio/video analysis and discussion.  Meets with DNCE 5047."
DNCE 4053, "Advanced Dance Composition", "Focuses on deepening the artistic voice and engaging with other art forms. Students explore the integration of technology and collaboration in creative projects and continue to engage in an objective critical process of their own work and the work of others. Meets with DNCE 5053."
DNCE 4061, "Major Technique: Hip Hop", "Designed for dance majors. Enrollment by audition only. May be repeated up to 16 total credit hours."
DNCE 4849, "Independent Study", "Involves creative or scholarly investigation of an area of interest to the student not addressed in the curriculum. Work must be arranged with and advised by a faculty member. Senior level course. May be repeated up to 7 total credit hours."
DNCE 4909, "Special Topics: African Dance 2", "Explores topics and research in relation to areas such as technology, environment, teaching methods, performance, world dance, arts in society, and/or criticism that the normal sequence of offerings may not allow. May be repeated up to 7 total credit hours. Same as DNCE 2909 and DNCE 5909."
DNCE 4909, "Special Topics: Somatic Prac for Dancers/Actor", "Explores topics and research in relation to areas such as technology, environment, teaching methods, performance, world dance, arts in society, and/or criticism that the normal sequence of offerings may not allow. May be repeated up to 7 total credit hours. Same as DNCE 2909 and DNCE 5909."
DNCE 4939, "Dance Internship", "Provides an opportunity for upper-division dance majors to serve apprenticeships in the community in work areas related to their major interests and career goals. Internships are available in areas such as arts administration, dance therapy, and technical production. May be repeated up to 3 total credit hours. Instructor consent rquired."
EBIO 3010, "Teaching Biology: General Biology", "Provides an opportunity to assist in teaching of specific lecture or laboratory section in EBIO under direct faculty supervision. Students must first make arrangements with the appropriate faculty member and turn in a form to the EBIO office. May be repeated up to 4 total credit hours."
EBIO 3010, "Teaching Biology: Human Approach", "Provides an opportunity to assist in teaching of specific lecture or laboratory section in EBIO under direct faculty supervision. Students must first make arrangements with the appropriate faculty member and turn in a form to the EBIO office. May be repeated up to 4 total credit hours."
EBIO 3010, "Teaching Biology: General Biology", "Provides an opportunity to assist in teaching of specific lecture or laboratory section in EBIO under direct faculty supervision. Students must first make arrangements with the appropriate faculty member and turn in a form to the EBIO office. May be repeated up to 4 total credit hours."
EBIO 3010, "Teaching Biology: Animal Behavior", "Provides an opportunity to assist in teaching of specific lecture or laboratory section in EBIO under direct faculty supervision. Students must first make arrangements with the appropriate faculty member and turn in a form to the EBIO office. May be repeated up to 4 total credit hours."
EBIO 3010, "Teaching Biology: General Biology", "Provides an opportunity to assist in teaching of specific lecture or laboratory section in EBIO under direct faculty supervision. Students must first make arrangements with the appropriate faculty member and turn in a form to the EBIO office. May be repeated up to 4 total credit hours."
EBIO 3010, "Teaching Biology: Principles of Ecology", "Provides an opportunity to assist in teaching of specific lecture or laboratory section in EBIO under direct faculty supervision. Students must first make arrangements with the appropriate faculty member and turn in a form to the EBIO office. May be repeated up to 4 total credit hours."
