ATOC 6020, "Seminar in Atmospheric and Oceanic Sciences: Atmospheric Observations", "Studies an area of current research in the atmospheric and oceanic sciences. Students read selected papers from the literature. Students and faculty give presentations and participate in discussions. May be repeated for a total of 6 credit hours within the degree. May be repeated for a total of 3 credit hours within a semester."
ATOC 6020, "Seminar in Atmospheric and Oceanic Sciences: Clouds and Aerosols", "Studies an area of current research in the atmospheric and oceanic sciences. Students read selected papers from the literature. Students and faculty give presentations and participate in discussions. May be repeated for a total of 6 credit hours within the degree. May be repeated for a total of 3 credit hours within a semester."
ATOC 6020, "Seminar in Atmospheric and Oceanic Sciences", "Studies an area of current research in the atmospheric and oceanic sciences. Students read selected papers from the literature. Students and faculty give presentations and participate in discussions. May be repeated for a total of 6 credit hours within the degree. May be repeated for a total of 3 credit hours within a semester."
ATOC 6020, "Seminar in Atmospheric and Oceanic Sciences: Geophysical Fluid Dynamics", "Studies an area of current research in the atmospheric and oceanic sciences. Students read selected papers from the literature. Students and faculty give presentations and participate in discussions. May be repeated for a total of 6 credit hours within the degree. May be repeated for a total of 3 credit hours within a semester."
ATOC 6020, "Seminar in Atmospheric and Oceanic Sciences", "Studies an area of current research in the atmospheric and oceanic sciences. Students read selected papers from the literature. Students and faculty give presentations and participate in discussions. May be repeated for a total of 6 credit hours within the degree. May be repeated for a total of 3 credit hours within a semester."
ATOC 6020, "Seminar in Atmospheric and Oceanic Sciences: Teaching in ATOC", "Studies an area of current research in the atmospheric and oceanic sciences. Students read selected papers from the literature. Students and faculty give presentations and participate in discussions. May be repeated for a total of 6 credit hours within the degree. May be repeated for a total of 3 credit hours within a semester."
ATOC 6800, "Scientific Writing", "Writing is the core of how we communicate our scientific findings. Successful science writing tells a compelling story and makes it easy for the reader to understand our results and their implications. In this hand-on class, student use their own research results to work on developing scientific writing skills that will increase the impact of their papers as well as make writing more enjoyable by learning how to approach the writing and editing process. Department enforced requisite: Students need to have their own research results first and at least one main conclusion from it in order to take this class."
ATOC 6940, "Master's Candidate for Degree", "Registration intended for students preparing for a thesis defense, final examination, culminating activity, or completion of degree."
BCHM 5312, "Quantitative Optical Imaging", "Explores the fundamentals of optical imaging in biology, especially molecular and cellular biology. Covered topics include an introduction to optics and microscopes, fluorescence microscopy and image analysis, and biological applications. MATLAB will be taught at the beginning of the course and used throughout for image processing. Prior experience with MATLAB (or Python) is highly recommended but not required. Same as MCDB 5312, MCDB 4312 and BCHM 4312."
BCHM 5400, "Core Concepts in Physical Chemistry for Biochemists", "Introduces thermodynamics, kinetics and spectroscopy, emphasizing macromolecule and biochemical applications. Includes thermodynamics, chemical and physical equilibriums, solution chemistry, rates of chemical and biochemical reactions, chemical bonds and principles and selected examples of spectroscopies applied to biological systems. Formerly CHEM 5400. Same as BCHM 4400. Degree credit not granted for this course and CHEM 4511."
BCHM 5720, "Metabolic Pathways and Human Disease", "Covers energy metabolism and anabolic/catabolic pathways; metabolism of carbohydrates, lipids, amino acids, and nucleic acids; photosynthesis; special topics on human diseases with pathologies and metabolic pathways. Formerly CHEM 5720. Same as BCHM 4720."
BCHM 5740, "Biochemistry of Gene Transmission, Expression and Regulation", "Covers biosynthesis and function of macromolecules including DNA, RNA and proteins; molecular basis of replication, transcription and translation; biochemistry of subcellular systems; signaling and regulation of gene expression in eukaryotes; and special topics. Formerly CHEM 5740. Same as BCHM 4740."
BCHM 5770, "Fundamentals of Biochemistry I", "Introduction to conducting research in Biochemistry, including covering foundational topics in Biochemistry that include concepts such as protein structure and function, experimental approaches to study biochemical processes, and analysis and interpretation of data. Topics will be taught through the perspective of the scientific literature with an emphasis on critical analysis of research. Additional subject areas will include discussions of aspects of conducting biochemical research in academic and industrial settings. Intended for entering Biochemistry graduate students. Formerly CHEM 5770."
BCHM 5821, "Special Topics in Signaling and Cell Regulation", "Lect. Reviews and evaluates literature on subjects of current interest in signal transduction transcription, cell cycle progression, and cell regulation. Primarily for graduate level presentation of special topics by students, faculty, and research staff. May be repeated up to 5 total credit hours. Department consent required. Formerly CHEM 5821."
BCHM 6601, "Biochemistry Seminar", "Restricted to and required for all currently funded NIH/CU Biophysics trainees and current NIH/CU Biophysics affiliates. Credit is deferred until presentation of satisfactory seminar. Formerly CHEM 6601."
BCHM 6901, "Research in Biochemistry", "May be repeated up to 15 total credit hours."
BCHM 6941, "Master's Candidate for Degree", "Students are not admitted for the master's degree but may be transferred to the MS plan if they are unable to meet the demands of the PhD program."
BCHM 6951, "Master's Thesis", "Students are not admitted for the master's degree but may be transferred to the MS plan if they are unable to meet the demands of the PhD program."
BCHM 8991, "Doctoral Dissertation", "All doctoral students must register for 30 hours of dissertation credit as part of the requirements for the degree. For a detailed discussion of doctoral dissertation credit, refer to the Graduate School section."
BMEN 5117, "Anatomy and Physiology for Biomedical Engineering", "The main objective of this multidisciplinary course is to explore human physiological function from the viewpoint of an engineer. It provides an introduction to human anatomy and physiology with a focus on learning anatomical structures, biological signaling, physiological and pathological conditions, as well as fundamental biomedical engineering concepts that apply quantitative analyses (mass transfer, fluid dynamics, mechanics, modeling) and engineering concepts (e.g., device design to restore defective physiological functions) to understand physiology and pathology. Same as BMEN 4117."
BMEN 5840, "Independent Study", "Provides opportunities for independent study at the graduate level. Subject and/or project agreed upon by the student and instructor to fit the needs of the student. May be repeated up to 30 total credit hours."
BMEN 6519, "Special Topics in Biomedical Engineering", "Credit hours and subject matter to be arranged. May be repeated up to 12 total credit hours."
BMEN 6950, "Master's Thesis", "Work with a faculty advisor on a masters thesis."
BMEN 7840, "Independent Study", "Provides opportunities for independent study at the graduate (PhD) level. Subject and/or project agreed upon by the student and instructor to fit the needs of the student."
BMEN 8990, "Doctoral Dissertation", "Work with a faculty advisor on a doctoral dissertation."
BSLW 5120, "Advanced Business Law", "Covers sales and lease transactions, negotiable instruments, creditor rights and bankruptcy, secured transactions, agency, business organizations, protection of property, and other advanced topics in legal and regulatory environments. This course and BCOR 3000 cover the business law topics tested on the CPA exam. Same as BSLW 4120."
CCOM 5101, "Strategic Corporate Communication Management", "This core course will orient students to corporate communication as a strategic activity that helps organizations manage their relationships with key stakeholder publics. Students are exposed to the basic concepts and theories of the field that are designed to link these concepts to corporate communication practice. Students are oriented to the different needs, values, and functions of for-profit corporations, not-for-profit organizations, and governments and government agencies as a prelude to communication choices by these different types of organizations."
CCOM 5103, "Corporate Communication and Ethics", "Corporate Communication practitioners face ethical dilemmas on a daily basis. Information is power and, as purveyors of information through communication, practitioners should be sensitive to ethical dilemmas in the field and have an understanding of relevant ethical principles. This class will equip students with the ability to apply these ethical principles in their communication practice."
CCOM 5104, "Research Methods for Corporate Communication", "Research is integral to strategic corporate communication. The ability to conduct research is at the core of an effective communicator. The class exposes student to research design and the fundamentals of both qualitative and quantitative research methods and their application in practice."
CCOM 5109, "Issues Management and Public Affairs", "With the onslaught of social media, business conduct is more under public scrutiny than ever before. Simultaneously, organizations are increasingly aware of their part in influencing the public policy and legislation conversation. As policies create both threats and opportunities for corporations, it is critical to incorporate this into the company’s communication strategy. In this course, students will define an issue and learn various strategies (environmental scanning, organizational positioning, platform building, assessing periodic pulse checks, etc.) to identify and plan for emerging issues and manage them ethically through their life cycle."
CHEM 5011, "Advanced Inorganic Chemistry 1", "Inorganic chemistry based on principles of bonding, structure, reaction mechanisms, and modern synthetic methods. Chemistry and general properties of representative and transition elements and their compounds. Same as CHEM 4011."
CHEM 5151, "Atmospheric Chemistry", "Lect. Basic kinetics and photochemistry of atmospheric species. Stratospheric chemistry with emphasis on processes controlling ozone abundance. Tropospheric chemistry focusing on photochemical smog, acid deposition, oxidative capacity of the atmosphere and global climate change. Recommended prerequisite: one semester of college-level chemistry. Same as ATOC 5151."
CHEM 5152, "Advanced Atmospheric Chemistry", "Follows Graduate Atmospheric Chemistry (CHEM 5151) and explores advanced topics in atmospheric chemistry, such as secondary aerosol formation, oxidant formation, the chemistry of global climate change and/or design of advanced laboratory experiments. Recommended prerequisite: CHEM 5151 or ATOC 5151. Same as ATOC 5152."
CHEM 5161, "Analytical Atmospheric Spectroscopy", "Optical spectrochemical analysis, atmospheric transmittance, including atomic and molecular spectroscopy, line-by-line spectral databases such as HITRAN, absorption, emission, fluorescence, scattering processes of gases, surface enhancements, aerosols, optical spectroscopic instrument components, and techniques, and their applications to atmospheric, and environmental problems. Department enforced prereq., undergraduate physical chemistry or instructor consent."
CHEM 5181, "Mass Spectrometry, Chromatography, and Computer Programming", "Covers mass spectrometry, including instrumentation, ionization techniques, and interpretation of spectra.  Analytical separation methods such as gas and liquid chromatography, ion mobility, and capillary electrophoresis.  Introduction to atmospheric chemistry applications.  Computer programming (Igor and LabVIEW)  and simulation of instrumentation and processes.  Department prerequisite: basic computer programming (or willingness to work hard on it), and undergraduate physics, statistics, and physical chemistry."
CHEM 5251, "Materials Chemistry and Properties", "Lec.  Understanding of materials from chemistry perspective including metals, oxides, semiconductors and polymers. Basic description of chemical preparation of materials. Overview of fundamental properties of materials including structural, chemical, mechanical, thermal, electrical, and optical properties. Description of behavior of materials and various applications in modern technology. Discussion of materials characterization methods. Same as CHEM 4251."
CHEM 5261, "Organic Materials: Structures and Functions", "Overview of the preparation and functioning mechanism of novel organic materials that have recently been developed, including conductive polymers, 2-D macrocyclic structures, 3-D molecular cages, molecular machines/muscles/switches, fullerene derivatives and carbon nanotube composites. Emphasizes the use of organic and physical chemistry as tools to develop novel materials and probe their structure-property relationship. Same as CHEM 4261."
CHEM 5311, "Advanced Synthetic Organic Chemistry", "Lect. Surveys synthetic transformations emphasizing important functional group transformations and carbon-carbon, bond-forming reactions. Required of all organic chemistry graduate students. Department enforced prerequisite: one year of organic chemistry or graduate standing."
CHEM 5321, "Advanced Physical Organic Chemistry", "Lect. Modern concepts of physical organic chemistry and their use in interpreting data in terms of mechanisms of organic reactions and reactivities of organic compounds. Required of all organic chemistry graduate students. Department enforced prerequisites: one year of organic chemistry and one year of physical chemistry or graduate standing."
CHEM 5331, "Advanced Spectroscopic Techniques in  Organic Chemistry", "Lect. Advanced spectroscopic techniques for structure and determination in organic chemistry. Emphasizes proton and carbon-13 NMR spectroscopy. Department enforced prerequisites: one year of organic chemistry and one year of physical chemistry or graduate standing."
CHEM 5501, "Advanced Topics in Physical Chemistry", "Covers various topics in physical chemistry focusing on their mathematical and physical background. Topics include the application of classical mechanics and electrodynamics in chemistry, the classical mechanics background for the description of atoms and molecules, the use of vector spaces in wave mechanics and quantum mechanics and the classical description of spectroscopy in terms of interaction of light and matter. Department enforced prerequisites: undergraduate physical chemistry, graduate standing or instructor consent."
CHEM 5541, "Chemical Dynamics", "Lect. Discussion of mechanism and rate of chemical reactions from a fundamental point of view. Discusses nature of collision and develops concepts of cross section and rate constant. Theories of elementary bimolecular and decay processes are critically examined. Department enforced prerequisite: undergraduate physical chemistry."
CHEM 5581, "Introductory Quantum Chemistry", "Lect. Basic principles and techniques of quantum mechanics with applications to questions of chemical interest. Quantum dynamics of atoms, molecules and spin; electronic structure of atoms and molecules. Department enforced prerequisite:  two semesters of physical chemistry and graduate standing or instructor consent."
CHEM 6101, "Seminar: Analytical Chemistry", "Student, faculty, and guest presentations and discussions of current research in analytical chemistry. Required of all analytical chemistry graduate students. Credit deferred until presentation of satisfactory seminar."
CHEM 6301, "Seminar in Organic Chemistry", "Discussions principally concerned with recent literature in organic chemistry. Required of all organic chemistry graduate students."
CHEM 6401, "Seminar: Physical Chemistry", "Student, faculty, and guest presentations of current research in physical chemistry. Discussion of research topics related to the subject of weekly physical chemistry/chemical physics seminar and appropriate journal articles."
CHEM 6901, "Research in Chemistry", "May be repeated up to 15 total credit hours."
CHEM 6941, "Master's Candidate for Degree", "Registration intended for students preparing for a thesis defense, final examination, culminating activity, or completion of degree."
CHEM 6951, "Master's Thesis", ""
CHEM 7111, "Seminar: Electrochemistry", "Student and faculty discussions and reports on research advances in electrochemistry. May be repeated up to 6 total credit hours. Department consent required."
CHEM 7251, "Selected Topics in Chemical Genetics", "Discusses the brief history of the emerging field of chemical genetics, and focuses on the recent development of concepts, techniques, applications, and its impact on both science and human health. May be repeated up to 6 total credit hours."
CHEM 7401, "Seminar in Photochemical Reaction Control", "Discusses progress towards control of molecular reactivity using light, including synthetic methods for creating control subjects. Emphasizes new methods to achieve coherent control. May be repeated up to 2 total credit hours."
CHEM 7511, "Seminar: Reaction Dynamics in Condensed Phases", "Studies elementary steps in chemical reactions and their observation by ultrafast spectroscopy. May be repeated up to 6 total credit hours. Department consent required."
CHEM 8991, "Doctoral Dissertation", "All doctoral students must register for 30 hours of dissertation credit as part of the requirements for the degree. For a detailed discussion of doctoral dissertation credit, refer to the Graduate School section."
CHEN 5090, "Seminar in Chemical Engineering", "Required of all chemical engineering graduate students. Includes reports on research activities and on special current topics."
CHEN 5150, "Biomolecular Kinetics, Transport, and Thermodynamics", "Required for the Biological Engineering PhD. This course covers aspects of kinetics, transport, and thermodynamics as they relate to interactions between biomolecules and cells. These core subjects will be introduced within concepts common to cell biology, protein/genetic engineering, and signaling, among others. Undergraduate enrollment with instructor consent only. Recommended prerequisites: Introductory biology and/or biochemistry, linear algebra, differential equations, thermodynamics, organic chemistry."
CHEN 5370, "Intermediate Chemical Engineering Thermodynamics", "Reviews fundamentals of thermodynamics, application to pure fluids and mixtures, and physical equilibrium and changes of state. Examines the equation of state and computation of fluid properties for pure fluids, mixtures and solutions. Also looks at relations between thermodynamics and statistical mechanics. Department enforced prerequisite: an undergraduate course in chemical thermodynamics."
CHEN 5390, "Chemical Reactor Engineering", "Studies ideal and nonideal chemical reactors, including unsteady state behavior, mixing effects, reactor stability, residence time distribution and diffusion effects. Department enforced prerequisite: undergraduate course in chemical reactor design/kinetics."
CHEN 5460, "Polymer Engineering", "Introductory polymer engineering course reviewing basic terminology and definitions; the properties and synthetic routes of important industrial polymers; and processing of polymers and their applications. Same as CHEN 4460."
CHEN 5480, "Solar Cells and Optical Devices for Sustainable Buildings", "This course assumes no background in electronic materials and explains how silicon and cutting-edge metal halide perovskite solar cells are designed, fabricated and characterized. Topics will include optics, band diagrams, wafer fabrication, most thin film deposition techniques, module design and economics. Other optical devices that can help the world rapidly reduce its carbon emissions, such as light-emitting diodes and energy saving windows with dynamic tinting, will also be covered. Recommended prerequisite: a course in materials science (for example CHEN 4440), the physics of electromagnetism and optics at a very basic level. Same as CHEN 4480."
CHEN 5838, "Special Topics in Chemical Engineering: Immunoengineering", "Graduate-selected topics courses offered upon demand.  May be repeated up to 6 total credit hours."
CHEN 5838, "Special Topics in Chemical Engineering: Quantitative Methods", "Graduate-selected topics courses offered upon demand.  May be repeated up to 6 total credit hours."
CHEN 5838, "Special Topics in Chemical Engineering: Res Methods & Technical Comms", "Graduate-selected topics courses offered upon demand.  May be repeated up to 6 total credit hours."
CHEN 5919, "Special Topics in CHBE", "May be repeated up to 5 total credit hours."
CHEN 6940, "Master's Candidate for Degree", "Registration intended for students preparing for a thesis defense, final examination, culminating activity, or completion of degree."
CHEN 6950, "Master's Thesis", ""
CHIN 5010, "Sinological Methods", "Provides training in research methods for graduate work in Sinology. Regular exercises require students to use standard bibliographic sources and tools, such as leishu, congshu, specialized dictionaries, dynastic histories, geographical treatises, gazetteers, and private historiography. Knowledge of Classical Chinese at the level of CHIN 4220 is required."
CHIN 5280, "Topics in Ancient Literature", "Examines a specific problem or issue in ancient Chinese literature, e.g., early views of language's relationship to reality, or the commentary tradition and the emergence of allegorical and metaphysical approaches to interpreting texts. Topics vary from year to year. May be repeated up to 9 total credit hours. Knowledge of Classical Chinese at the level of CHIN 4220 is required."
CHIN 5680, "Topics in Early Modern Literature", "Examines a specific problem or issue in early modern literature (e.g., the relationships among religion, folklore, and early fiction; the issue of genre and traditional fiction); the role of elite versus popular cultures in the composition of fiction; or the relationship of the state and censorship and the southern philosophical schools to the publication of fiction. Topics vary from year to year. May be repeated up to 9 total credit hours. Knowledge of Classical Chinese at the level of CHIN 4220 is required."
CHIN 5980, "Practical Issues in Chinese Language Pedagogy", "Focuses on practical issues in Chinese language pedagogy for students who will serve as teaching assistants in Chinese language courses. Examines the connection between theory and practice as well as practical methods for teaching Chinese.  Equips students with basic Chinese linguistic knowledge. Discusses the use of Communicative Approach in teaching Chinese as a second language. Knowledge of Modern Chinese at the level of CHIN 4120 is required. Same as CHIN 4980."
CLAS 5081, "The Roman Republic", "Studies the Roman Republic from its foundation in 753 B.C. to its conclusion with the career of Augustus. Emphasizes the development of Roman Republican government. Readings are in the primary sources. No Greek or Latin required. Same as CLAS 4081 and HIST 4081."
CLAS 5099, "Ancient Greek Sculpture", "Understanding that Greek sculpture, like all visual media, was part of the fabric of ancient Greek life and expressed the values of its creators and audience is a valuable way to gain insights into the social, economic, and political world of ancient Greece. This course will examine the work of Greek sculptors from the Archaic to the Hellenistic period. Key stylistic and technical developments, as well as significant works of art, sculptors and workshops will be discussed in detail. Some issues we will consider are the physical, religious and/or socio-historical context of individual freestanding sculptures and how specific sculptural programs illustrate aspects of Greek culture. Iconographic and narrative choices made by artists working in stone, compared to other material, will also be addressed. Same as CLAS 4099, ARTH 4099 and ARTH 5099."
CLAS 5109, "Ancient Italian Painting", "Explores the problems, theories and methods for understanding the iconography, styles, topologies, contexts and techniques of fresco wall painting in ancient Italy from the 6th century B.C.E. to the 4th century C.E. Topics covered include Etruscan tomb paintings, late Republican and early imperial fresco paintings from Rome and Campania and later Roman wall paintings, including the painted images in ancient catacombs. Previous coursework on ancient Italy or the history of pre-modern art is highly recommended. Same as CLAS 4109 and ARTH 4109 and ARTH 5109."
CLAS 5110, "Greek and Roman Epic", "Students read in English translation the major epics of Graeco-Roman antiquity such as the Iliad, Odyssey, Argonautica, Aeneid, and Metamorphoses. Topics discussed may include the nature of classical epic, its relation to the novel, and its legacy. No Greek or Latin required. Same as CLAS 4110 and HUMN 4110."
CLAS 5159, "Hellenistic Art and Archaeology", "Examines art and archaeology from the period following the death of Alexander the Great (late fourth century B.C.E.) to the conquest of Greece by the Romans (middle second century B.C.E.). Same as ARTH 5159."
CMCI 7841, "Independent Study", ""
CMDP 5600, "Documentary Lab Seminar", "Explores and workshops documentary media projects and ideas from a variety of disciplines. A team-taught course, with affiliated faculty working in design groups within the documentary lab in one or more areas, such as Art and Art History, Anthropology or Geography. A total of 12 hours is required for IDMP MFA candidates."
CMDP 6841, "Independent Study", "May be repeated up to 9 total credit hours."
CMDP 7100, "Historical Overview of Media Arts and Technology", "Explores a survey of historical trends in art and technology from the Renaissance to the contemporary global scene. Students investigate how artistic disciplines inform one another and how parallel developments in technology have played a significant role in the history of the arts. This course locates media arts within this broader historical context."
CMDP 7200, "Research and Methodologies I", "Introduces students to modalities of research and methodological practices in the context of media arts and technology. Strategies from a variety of academic disciplines will be critically engaged to provide a foundation for future work."
CMDP 7450, "Comprehensive Exam Seminar", "Designed in a seminar format, this course reviews literature and concepts in all prior coursework and guides studies in their preparation for comprehensive exams. All ETMAP students must demonstrate their understanding of the fundamental concepts explored and developed in prior coursework in relation to individual areas of research."
CMDP 7500, "Production Methods I", "Provides technical resources for students to work with emergent technologies in a media arts context. This is a team-taught, practice-based course addressing various production methods, from moving image and video to web and network media to computational media."
CMDP 7841, "Independent Study", "Independent Study"
CMDP 8991, "Doctoral Dissertation", ""
COMM 5435, "Readings in Community and Social Interaction", "Focuses on how everyday communication practices shape and are shaped by community contexts. Contains theoretical and empirical readings that illustrate how interactions among group members negotiate and maintain distinct communities and how group communication practices reflect shared norms among community members. Also reviews methods to study everyday interactions among community members (e.g., discourse analysis, qualitative coding, surveys and applied approaches/methods)."
COMM 5720, "Readings in Communication and Technology", "Survey of multidisciplinary research that examines various relationships between communication and technology. Students are encouraged to develop critical skills in perceiving assumptions and perspectives that motivate major theories in this area, and to examine how these phenomena have changed over time."
COMM 6010, "Communication Research and Theory", "Provides an introduction to graduate study of communication, offering an overview of the discipline and its scholarship. Required for MA and Ph.D. communication students."
COMM 6200, "Seminar: Selected Topics", "Facilitates understanding of current and past theory and research on a selected topic in communication and the ability to develop new theory and research on that topic. May be repeated up to 9 total credit hours on different topics."
COMM 6910, "Communication Research and Theory Practicum", "Focuses primarily on the professionalization of graduate students new to CU's Department of Communication. Introduces them to the department, university, and discipline; develops practical skills related to professionalization (e.g., submitting to conferences, publishing research, and mentoring students); and considers the politics of professionalization. Runs concurrently with COMM 6010, &quot;Communication Research and Theory.&quot;"
COMM 8840, "Doctoral Independent Study", "May be repeated up to 18 total credit hours."
COMM 8990, "Doctoral Dissertation", "All doctoral students must register for not fewer than 30 hours of dissertation credit as part of the requirements for the degree. For a detailed discussion of doctoral dissertation credit, refer to the Graduate School section."
CSCI 5000, "Introduction to the Computer Science Research-Based MS Program", "Instructs new research-based MS students in Computer Science how to become an effective member in terms of research, teaching, and presentation, and potentially advancing to the PhD program. Makes students aware of formal requirements, educational objectives, and research themes. Provides evaluative criteria and guidelines for all objectives to be achieved."
CSCI 5010, "Fundamentals of Data Communication", "Combining conceptual knowledge about data communications and core Internet technologies with hands-on labs that reinforce the conceptual knowledge, this course provides students with the ability to create innovative technology solutions in their discipline. Learning how the Internet works and being able to evaluate and operate an Internet network is a valuable skill; students in this course will have a competitive advantage in this foundational field. Same as CYBR 5010."
CSCI 5020, "Fundamentals of Network Programming", "This course provides an immersion into the foundation theories of network programming and software development for emerging technologies. Students will gain direct experience with real-world programming lab experiments and demonstrations that will relate to the prolific increase of cross-discipline programming. Same as CYBR 5020."
CSCI 5030, "Fundamentals of System Administration and Virtualization", "Introduces the basic use and administration of Unix and Linux systems. Topics include booting and system management, scripting, storage and logical volume management, filesystem configuration, account management and password security, process control, software installation, event logging and system auditing. Students will also develop familiarity with virtualization platforms such as VirtualBox and VMware to implement and test their system configurations. Same as CYBR 5030."
CSCI 5040, "Professional Masters Project 1", "First class in a two semester cycle. Focuses on applied best practice in all facets of software engineering in industry and the application of those practices. Students are part of a development team involved in a two-semester project. Each student has a specific role on the project, and all will be responsible for some level of actual software development. The first semester focuses on design, requirements, and prototyping and is based on common waterfall project practices with gate reviews and project artifacts. Testing, soft skills for teamwork, project management, and other supporting aspects will be driven throughout the semester. The outcome of the two-semester cycle is a final project delivery of a software product for an institutional or industrial partner and/or for entry into software development competitions."
CSCI 5100, "Computer Science Colloquium", "Learn about innovative research and teaching in computer science by attending talks and discussions by leading researchers and educators. Learn professional presentation skills and etiquette of participating in scientific research presentations. May be repeated up to 2 total credit hours. Students can attend during any term even if they are not enrolled"
CSCI 5113, "Linux System Administration", "Introduces Linux system administration and related topics.  Includes hardware and software installation, storage management, configuration of user accounts and system services, development of automation and monitoring tools, and the provisioning of common network services. This laboratory focused course will provide significant exposure to the network security concerns of Internet connected hosts.  Students will build a network of Linux servers from the ground up, using provided computing resources, and must maintain and secure these servers themselves. Previously offered as a special topics course. Recommended prerequisite: CSCI 3753 (minimum grade B). Same as CYBR 5113 and CSCI 4113."
CSCI 5135, "Computer-Aided Verification", "Covers two-level and multilevel minimization, optimization via expert systems, algebraic and Boolean decomposition, layout methodologies, state assignment, encoding and minimization, silicon compilation. Recommended prerequisites: ECEN 2703 and general proficiency in discrete mathematics and programming. Same as ECEN 5139."
CSCI 5160, "Introduction to Enterprise Networks", "Provides direct experience with networking functions and equipment through experiments and demonstrations. Students learn the fundamental principles and techniques of voice and data switching and routing within an enterprise environment. Procedures require the use of actual commercial equipment (including Cisco, Juniper, and Arista) plus network services and observation using packet analyzers. Weekly experiments and exams are designed to reflect real-world networking scenarios and require an additional hours of lab work. Most lab exercises involve activities which require physical access to the hardware and cannot be done remotely. Students are expected to spend 6 hours per week in the lab. In addition to the lab time, students should also anticipate up to 6 additional hours of time for homework, reading, lab preparation and studying for exams. Recommended restriction: students are expected to know the OSI Model, principles of Ethernet Switching, IP Addressing and operation of protocols such as ARP, DHCP, DNS, STP,  and SSH. Recommended prerequisite: CSCI 5010 or CYBR 5010 or CSCI 4273 or CSCI 5273 or ECEN 5273."
CSCI 5200, "Introduction to Wireless Systems", "Overviews the distinctive characteristics of the wireless communications medium. Topics covered include: Analog signals, Antennas and Propagation, Digital Signals, Sampling, Quadrature Signals, Digital Modulation, SNR and SINR Concepts, Channel Models, Channel Statistics, and Link Budgets. The course includes an introduction to MIMO and beam-forming as implemented in modern communication systems. Software Defined Radio (SDR) is introduced to facilitate student hands-on learning of radio operation. Previously offered as a special topics course. Recommended prerequisites: CYBR 5010 and CYBR 5012. Same as CYBR 5200 and CSCI 4200."
CSCI 5229, "Computer Graphics", "Studies design, analysis and implementation of computer graphics techniques. Topics include interactive techniques, 3D viewing and models, clipping, transformations, projection, removal of hidden surfaces, lighting, textures and shadows. Knowledge of basic linear algebra is required. Same as CSCI 4229."
CSCI 5253, "Datacenter Scale Computing - Methods, Systems and Techniques", "Covers the primary problem solving strategies, methods and tools needed for data-intensive programs using large collections of computers typically called &quot;warehouse scale&quot; or &quot;data-center scale&quot; computers. Examines methods and algorithms for processing data-intensive applications, methods for deploying and managing large collections of computers in an on-demand infrastructure and issues of large-scale computer system design. Recommended prerequisite: CSCI 5273. Same as CSCI 4253 and CSPB 4253 and ECEN 5253."
CSCI 5254, "Convex Optimization and Its Applications", "Discuss basic convex analysis (convex sets, functions and optimization problems), optimization theory (linear, quadratic, semidefinite and geometric programming; optimality conditions and duality theory), some optimization algorithms (descent methods and interior-point methods), basic applications (in signal processing, control, communications, networks, statistics, machine learning, circuit design and mechanical engineering, etc.), and some advanced topics (distributed decomposition, exact convex relaxation, parsimonious recovery)."
CSCI 5260, "Datacenter Networks", "Covers design and configuration principles required to build highly scalable and highly redundant network solutions used by datacenters. Class makes use of commercial grade equipment to build network toplogies and services. Students will work in teams to build a virtualized cluster, load balance application traffic between multiple server blades, assure high availability in Ethernet and IP layers, and able to prioritize important services using QoS. This lab-based course requires an average of 6 hours per week where the students are physically present in the CU Network Engineering Lab. Most lab exercises involve activities which require physical access to the hardware and cannot be done remotely. In addition to the lab time, students should also anticipate up to 6 additional hours of time for homework, reading, lab preparation and studying for exams."
CSCI 5273, "Network Systems", "Focuses on design and implementation of network programs and systems, including topics in network protocols, architectures, client-server computing, software-driven networking, and other contemporary network hardware-software system design and programming techniques. Familiarity with C and Unix is required. Recommended prerequisites: CSCI 4273 and CSCI 4573. Same as ECEN 5273."
CSCI 5280, "Software-Defined Networking", "Provides an in-depth immersion into the foundational theories and technologies of Software-Defined Networking (SDN), Network Functions Virtualization (NFV), and emerging technologies for computer networks. Supplements the theoretical knowledge learned through direct experience with real-world lab experiments and demonstrations. This knowledge will give students an advantage in the job market for this in-demand, constantly changing subject."
CSCI 5302, "Advanced Robotics", "Exposes students to current research topics in the field of robotics and provides hands-on experience in solving a grand challenge program. Recommended prerequisite: CSCI 3302 or instructor consent required. Same as CSCI 4302."
CSCI 5313, "Concurrent Programming", "Introduces the theory and practice of multicore programming. The first part of the course presents foundations of concurrent programming: mutual exclusion, wait-free and lock-free synchronization, spin locks, monitors, memory consistency models. The second part presents a sequence of concurrent data structures and techniques used in their implementations (coarse-grained, fine-grained, optimistic and lock-free synchronization). Recommended prerequisite: ECEN 3593. Same as ECEN 5313 and ECEN 4313 and CSCI 4313."
CSCI 5340, "Startup Essentials: Entrepreneurial Projects in Computing", "Provides students with the tools to be successful technical co-founders of their own startups. Explores the initial stages of founding a startup, including team formation, idea validation, pivoting and pitching, while employing an iterative methodology. Student teams will develop a minimum viable product, pitch their final startup concept and be evaluated on product/market fit. CS coding concepts relevant for startups, including potentially cloud programming, mobile programming and agile software engineering, will be taught. Does not satisfy breadth requirement. Degree credit not granted for this course and CSCI 4348."
