CHEM 1400, "Foundations of Chemistry", "Covers core concepts in chemistry: nature of matter (atomic and molecular structure, bonding and macroscopic properties), transformations of matter (chemical reactivity), and quantifying chemical transformations (thermochemistry, thermodynamics and kinetics). Emphasizes critical thinking and cultivate core problem solving skills utilized by scientists. Intended for first semester CHEM/BCHM majors. Department enforced prerequisites: one year high school chemistry or CHEM 1021 (minimum grad C-) and high school math through pre-calculus. Not recommended for students with grades below B- in CHEM 1021. Department enforced corequisite: CHEM 1401. Degree credit not granted for this course and CHEM 1113."
CHEM 1401, "Foundations of Chemistry Lab", "Coordinates with lecture topics in CHEM 1400. Intended for first-semester CHEM and BCHM majors. Emphasizes the development of hands-on practical laboratory skills, experimental design, data interpretation, problem solving and open inquiry. Department enforced prerequisites: one year high school chemistry or CHEM 1021 (minimum grad C-) and high school math through pre-calculus. Not recommended for students with grades below B- in CHEM 1021. Department enforced corequsite: CHEM 1400. Credit not granted for this course and CHEM 1114 or CHEM 1221."
CHEN 1201, "General Chemistry for Engineers 1", "Designed to meet the general chemistry requirement for some engineering students and serve as part one for students whose academic plans require advanced work in chemistry. Topics include components of matter, stoichiometry, electron configuration, chemical bonding, molecular shapes, covalent bonding, classes of reactions, thermochemistry, gases, atomic structure, organic compounds, intermolecular forces, and phase equilibria. Examples and problems illustrate the application of chemistry to engineering sub-disciplines. Department enforced prerequisites: High school Algebra, one year of high school Chemistry or CHEM 1021 (minimum grade C-). Same as CHEN 1211, CHEM 1113, CHEM 1400 and MCEN 1024. Recommended restriction: Not recommended for students with grade below B- in CHEM 1021."
CHEN 1203, "General Chemistry for Engineers 2", "Designed for students whose academic plans require advanced work in chemistry. Topics include kinetics, solubility/solubility equilibria, acid-bases, buffers and titrations, thermodynamics, and electrochemistry. Examples and problems illustrate the application of chemistry to engineering sub-disciplines. Same as CHEN 1211 and CHEM 1133. Recommended corequisite: CHEM 1221."
CHEN 1211, "Accelerated Chemistry for Engineers", "One-semester lecture and recitation course designed for engineering students with more advanced chemistry backgrounds. Topics include stoichiometry; thermodynamics; gases, liquids, and solids; equilibrium; acids and bases; bonding concepts; kinetics; reactions; and materials science. Examples and problems illustrate the application of chemistry to engineering sub-disciplines. Department enforced prerequisite: 3, 4 or 5 on the AP Chemistry exam or equivalent IB scores or passing placement exam score. Duplicate Degree Credit Not Granted: CHEM 1113 or CHEM 1400 or CHEN 1201 or CHEN 1203 or MCEN 1024."
CHEN 1300, "Introduction to Chemical Engineering", "Meets for one lecture per week. Examines the different fields of chemical engineering and chemical &amp; biological engineering including energy, materials, pharma, and biomedical; addresses how to be successful in college and engineering; and showcases some of the opportunities here at CU."
CHEN 1310, "Introduction to Engineering Computing", "Introduces the use of computers in engineering problem solving, including elementary numerical methods. Teaches programming fundamentals, including data and algorithm structure, and modular programming. Software vehicles include Excel/Vba and Matlab. Formerly GEEN 1300 and COEN 1300."
CHEN 2120, "Chemical Engineering Material and Energy Balances", "Provides a basic understanding of chemical engineering calculations involving material and energy balances around simple chemical processes."
CHEN 2810, "Biology for Engineers", "Develops a basic understanding of the science of biology, including an introduction to the disciplines of biochemistry, cell organization, metabolism, genetics, genomics, molecular biology, recombinant DNA technology and evolution. Provides a basic introduction to several key techniques used in biological engineering laboratories. Uses examples of complex and creative structures engineered by natural processes."
CHIN 1010, "Beginning Chinese 1", "An introduction to the fundamentals of modern standard Chinese (Mandarin), including pronunciation, Chinese characters, grammar, and conversation. Students develop all four skills (listening, speaking, reading, and writing) with an emphasis on oral communication. Texts are in simplified characters with vocabulary in both simplified and traditional characters. Students with pre-existing competence in Chinese must take a placement exam or consult with the language coordinator before enrollment."
CHIN 1051, "Masterpieces of Chinese Literature in Translation", "Surveys Chinese thought and culture through close reading and discussion of selected masterworks of Chinese literature in translation. Texts include significant works of poetry, fiction, and drama, as well as philosophical and historical writings from various eras. Taught in English."
CHIN 2110, "Intermediate Chinese 1", "This course continues the training in all four skills as developed in the first year. Students enhance communicative skills in listening and speaking and expand reading and writing vocabulary in modern Chinese. Texts are in simplified characters with vocabulary in both simplified and traditional characters. Students with competence in Chinese obtained from a program, institution, or experiences external to CU must take a placement exam or consult with the language coordinator before enrollment."
CINE 1002, "Film Analysis for Non-Majors", "Introduces the critical study of film, exploring theoretical, historical and technical concerns while presenting a survey of important film periods and genres. Students will hone critical-thinking, close-analysis,and writing skills. Covers a wide variety of films, approaching them from numerous perspectives, considering both the effects films have on individual viewers and their ability to reflect culture. Formerly FILM 1002."
CINE 1502, "Introduction to Cinema Studies", "Introduces basic media literacy by exploring the technical and aesthetic principles behind the production, analysis and interpretation of films. Explores comprehension and thinking about movies critically as technological, cultural and artistic products. Study of films in different social and historical contexts and discussion of the importance of movies as cultural products. Formerly FILM 1502."
CINE 2000, "Moving Image Foundations I", "Introduces students to basic image making technology, aesthetics and methods. Fundamentals of film/video production in Super 8mm film, Digital ProRes 422 and other analog and digital image making, editing and management formats. May emphasize personal, experimental or narrative approaches with individual exercises, according to instructor. Basic competencies include composition, lighting, basic audio, basic editing, studio critique, file management, web upload, etc. Formerly FILM 2000."
CINE 2005, "Form, Structure, and Narrative Analysis", "Analyzes the form and structure of narrative, experimental non-narrative, and documentary films. Familiarizes students with the general characteristics of the classic three-act structure, principles of adaptation, form and content of experimental films, structural approaches, and the basic formal, narrative, and rhetorical strategies of documentary filmmaking. Formerly FILM 2005."
CINE 2010, "Moving Image Computer Foundations", "Provides students with artistic foundational hands-on experience in integrated use of media software in both the PC and Mac creative imaging making digital working environments. Includes fundamentals in general computer maintenance, creative and practical audio editing, image management and manipulation, and creative moving image practice. Formerly FILM 2010."
CINE 2105, "Introduction to the Screenplay", "Explores, through close reading and original student work, the form and structure of the screenplay. Students will learn to analyze structural and character elements of classic screenplays, and breaking down such elements as character, motivation, and arc. Students may learn some very basics of screenwriting form, develop a treatment, explore formal and technical issues, etc. Formerly FILM 2105."
CINE 2300, "Beginning Filmmaking - Aesthetics", "This course explores the aesthetics of film in the Avant-garde genre. Students will look at films, make films using their phones and any simple editing apps they may have access to. There will be discussions on the unique aspects of moving visual images as an art form. A few brief papers will be required, as well as several short experimental films made by each student. Formerly FILM 2300."
CINE 2500, "Moving Image Foundations II", "Instructs students in developing a technical and aesthetic understanding of the principles of analog and digital cinematography. Technical, creative and studio critique emphasis on the Bolex 16mm RX and Black Magic Pocket Cinema cameras, advanced composition, grammar and mechanics of cinema editing, film/digital lighting (exposure, latitude) multi-format origination and file management, non-sync sound techniques, etc. Formerly FILM 2500."
CINE 2610, "Animation Production", "Includes analysis of independent and experimental animation and an introduction to various animation techniques (object, line, collage, sand or paint on glass, Xerox, cameraless, pixellation, etc.). Students produce exercise films and a final film exploring these techniques. Formerly FILM 2610."
CLAS 1020, "Argument from Evidence: Critical Writing about the Ancient World", "Introduces students to writing about the ancient world, with special attention to the possibilities and the limitations of ancient source-material.  Taught as a writing workshop, with emphasis on critical thinking, analysis, argument and inquiry.  While the course reads foundational ancient texts, the skills acquired will be broadly useful among humanities disciplines."
CLAS 1030, "Introduction to Western Philosophy: Ancient", "Introduces major philosophical ideas originating in ancient Greece, including the concepts of eudaimonia (happiness), sophia (knowledge), philosophia, psychê (soul), aretê (virtue), erôs (love), and democracy, placing these in historical context and relating them to subsequent philosophical developments. Topics may include the nature of happiness; why philosophy and democracy flourished in ancient Greece; the ancient Greek origins of science; whether being a virtuous person makes you happier; and ancient Greek thinking about life, love, and death. Same as PHIL 1010."
CLAS 1051, "The World of the Ancient Greeks", "Surveys of the emergence, major accomplishments, failures and the decline of the ancient Greeks, from the Bronze Age civilizations of the Minoans and Mycenaeans through the Hellenistic Age (2000-30 B.C.). No Greek or Latin required. Same as HIST 1051."
CLAS 1071, "Ancient Sport and Spectacle", "Surveys the development, evolution and impact of sport and spectacle in the Greco-Roman world through the deconstruction of games during the Christian era of the Roman Empire. Examines, among other relevant topics, games in the Homeric tradition, the development of the Greek Olympics and Roman spectacles including the circus, amphitheaters and gladiators."
CLAS 1100, "Greek and Roman Mythology", "Covers Greek and Roman myths as expressions of religious experience and imagination, of Greek and Roman culture and society, and as part of the fabric of Western cultural tradition. Of particular interest to students of literature and the arts, psychology, anthropology, and history. No Greek or Latin required."
CLAS 1110, "Gods, Monsters and Mortals: Literature of Ancient Greece", "Read about mythological heroes and historical individuals from Achilles to Socrates. Explore why Greek authors told stories the way they did and what those stories might have meant to them and might mean to us. Ancient texts in English translation."
CLAS 1140, "Bread and Circuses: Society and Culture in the Roman World", "Surveys the outstanding achievements of Roman culture and society as reflected in literature; philosophy and art; private and official religion; and legal and political thought. No Greek or Latin required."
CLAS 2029, "Art and Archaeology of Ancient Egypt", "Emphasizes the origin of the Egyptian culture, its importance and its impact on other cultures. In addition, the different points of view of various scholars are discussed with a comparative study of the ancient Egyptian culture and modern culture of Egypt and the Middle East. Same as ARTH 2029. Formerly ANTH 1160."
CLAS 2039, "Greek Art and Archaeology", "Covers prehistoric Aegean through the fourth century B.C.E., considering architecture, pottery, painting, sculpture and personal ornament. Societal customs such as use of space and burial patterns are considered as well as art and its uses, to help understand developments in Greek culture. Same as ARTH 2039. Formerly CLAS 3039."
CLAS 2049, "Introduction to Roman Art and Architecture", "Introduces the monuments and sites of the ancient Roman world from the foundation of Rome (753 B.C.E.) to Constantine (306-307 C.E.). Emphasizes the relationship of art, architecture, and artifacts to the political, social, and religious institutions of Italy and the provinces. Same as ARTH 2049. Formerly CLAS 3049."
CLAS 2100, "Gender and Sexuality in Ancient Greece", "Examines evidence of art, archaeology, and literature of Greek antiquity from a contemporary feminist point of view. Focuses on women's roles in art, literature, and daily life. No Greek or Latin required. Same as WGST 2100."
CLAS 2610, "Paganism to Christianity", "Offers a cultural history of Greek and Roman religion. Students read ancient texts in translation and use evidence from archaeology to reconstruct the shift from paganism to Christianity in antiquity. No Greek or Latin required. Same as RLST 2614."
CMCI 1040, "Foundational Concepts and Creativity in Media, Communication and Information", "Provides first-year students with an understanding of key principles and practices used in the fields of media, communication and information. Develops insight into processes of storytelling, conversation, information and images as foundational to learning in media, communication and information, and supports students in learning to use creativity and multiple modes of expression to produce projects relevant to a range of disciplines across the college."
CMCI 2001, "Introduction to Sports Media Practices", "Introduces students to the practices and responsibilities of producing sports-focused content across a variety of industries and media forms. Students will learn best practices involved in the art of storytelling utilizing text, video, audio, social media and more. The class provides a framework for how to produce sports content in line with the demands and intents of various media industries."
CMCI 2030, "Thinking Across Disciplines in Media, Communication and Information", "Engages key principles and practices in the fields of media, communication and information. Emphasizes the analyses of new and old media, information technologies, verbal and visual literacies, communicative interactions and cultural practices through process-based learning and hands-on projects utilizing multiple modes of expression. Accelerated, one-semester version of the introductory CMCI course for transfer students to CMCI. Requires a grade of C- or better to count toward degree."
CMDP 1400, "Introduction to Contemporary Media Cultures", "Prepares students for critical practices in contemporary media cultures in a global context. Explores the diversity of media practices, including narrative and non-narrative forms, emphasizing aesthetics and visual studies. In lectures and recitations students will explore video, sound, the internet and other multi-media platforms of expression."
CMDP 2100, "Approaches to Historical Media Practices", "Investigate historical and cultural discourses in the formation of media practices. Examines practices such as performance media; cinematic media, media art, and their aesthetic alignment to cognate movements throughout history."
CMDP 2500, "Introduction to Media Practices", "Working in design groups, students will explore the expressive potential of media through the production of short projects, discussions, readings, formal analysis, and critique. Provide a basic introduction to media practices as an extension of &quot;visual thinking&quot; and through approaches to storytelling, and hybrid media forms."
CMDP 2510, "Critical Media Practices Workshop I: Documentary and Social Change", "Training in narrow topics of media practices."
CMDP 2510, "Critical Media Practices Workshop I: Intro to Digital Photography", "Training in narrow topics of media practices."
CMDP 2820, "Exploring Culture and Gender Through Film", "Explores the concepts of culture and gender from an anthropological perspective through media. By experiencing texts, images and sounds about other ways of life, students will learn the basic concepts of cultural anthropology and learn to think critically about documentary and ethnographic media material. Degree credit not granted for this course and ANTH 1170."
COEN 1830, "Special Topics: First-Year Seminar", "Explores topics of interest in engineering. Content varies by instructor and semester. May be repeated up to 9 total credit hours."
COEN 2880, "Fresh Start for Success", "Fresh Start is a class for students in the College of Engineering who wish to have just that – a Fresh Start! This class focuses on learning the skills necessary to achieve academic and personal change goals. Topics include the science of learning (metacognition) and strategies to use metacognition in everyday life; including mastery of material in engineering, successful test taking, maintaining balance throughout the semester, and the science of change and how to create sustainable change. This class is focused on the actions necessary to create change, where each student must engage in the class and commit to applying the knowledge and skills acquired during lessons and reflection to their other classes and elsewhere in their life. This course is best suited for students looking to have greater success in achieving academic goals."
COMM 1210, "Perspectives on Human Communication", "Surveys communication in a variety of contexts and applications. Topics include basic concepts and general models of communication, ethics, language and nonverbal communication, personal relationships, group decision making, organizational communication, and impact of technological developments on communication. Required for COMN majors and minors."
COMM 1300, "Public Speaking", "Develops confidence and competence in writing and delivering presentations.  Examines public speaking in a variety of personal, civic and professional settings. Required for COMM or COMN majors."
COMM 1600, "Group Interaction", "Learn communication skills to be a better group member and enhance group effectiveness in a variety of professional and civic contexts.  Practice group communication skills through an innovative group project and online simulation. Focuses on topics such as group development &amp; socialization, decision making, conflict management, technology &amp; virtual group work, difference &amp; diversity, planning &amp; coordination, leadership &amp; management, and ethics. Required for COMM and COMN majors."
COMM 2320, "The Craft of Argument", "Focuses on the practice of argumentation in public life with attention to how the process of critical thinking leads to the invention of arguments. Students use argumentation theory to craft ethical and well-reasoned appeals and to critically evaluate the arguments of others. Formerly COMM 3310. Students who took this course previously as COMM 3310 cannot re-take it for credit."
COMM 2400, "Discourse, Culture and Identities", "Considers how communication is central to constructing who people are and examines social controversies related to talk and identities. Students learn to analyze and understand discourse, defined as everyday talk and conversation, through the practice of discourse analysis."
COMM 2410, "The Practice of Intercultural Communication", "Prepares students to approach intercultural communication as interaction across cultural difference. Teaches the discovery of how culturally variable communication practices (e.g., word and language choice, speech acts, personal address, silence, nonverbal communication, etc.) can lead to the breakdown of coordinated interaction, and how coordination can be restored. Examines broader social, cultural, and political contexts in which intercultural interactions occur."
COMM 2500, "Interpersonal Communication", "Examines how communication processes such as language and nonverbal behavior shape perceptions of self, influence identity, and impact interpersonal roles and relationships. Students learn theories of human interaction and consider how this can be used to improve relational communication. Recommended prerequisites: COMM 1210 and COMM 1600."
COMM 2650, "Business and Professional Communication", "Develops knowledge of concepts and skills required for successful participation in contemporary workplace communication. Focuses on communication processes associated with contexts such as sales, leadership, diversity, teamwork, customer service, and conflict. Facilitates students conduct of self-assessment, networking, interviewing, and other career-development strategies. Provides students training in informative and persuasive business presentations. Recommended prerequisites: COMM 1300 and COMM 1600."
CSCI 1000, "Computer Science as a Field of Work and Study", "Introduces curriculum, learning techniques, time management and career opportunities in Computer Science. Includes presentations from alumni and others with relevant educational and professional experience. Same as CSPB 1000."
CSCI 1200, "Introduction to Computational Thinking", "Teaches computational thinking and techniques for writing computer programs using the Python programming language. Intended for students who realize that computational skills are beneficial to all fields of study, but who have little or no experience in programming or are not Computer Science majors. Students will be expected to create computer programs to solve problems in a range of disciplines. Does not count as Computer Science credit for the Computer Science BA, BS, or minor. Degree credit not granted for this course and LING 1200 or INFO 1701."
CSCI 1300, "Computer Science 1: Starting Computing", "Teaches techniques for writing computer programs in higher level programming languages to solve problems of interest in a range of application domains. Appropriate for students with little to no experience in computing or programming. Degree credit not granted for this course and CSCI 1310 or CSCI 1320 or ECEN 1310. Same as CSPB 1300."
CSCI 2270, "Computer Science 2: Data Structures", "Studies data abstractions (e.g., stacks, queues, lists, trees, graphs, heaps, hash tables, priority queues) and their representation techniques (e.g., linking, arrays). Introduces concepts used in algorithm design and analysis including criteria for selecting data structures to fit their applications. Knowledge OF C++ is highly recommended. Degree credit not granted for this course and CSCI 2275. Same as CSPB 2270."
CSCI 2275, "Programming and Data Structures", "Combines the content in CSCI 1300 and CSCI 2270 and is intended for students with experience with at least one object oriented programming language. Assumes knowledge of programming constructs- data types, conditionals, loops and classes. Students must pass a programming competency exam administered by the computer science department to take this class. The course includes an expedited instruction in the C++ programming language and then primarily focuses on the content in CSCI 2270: data abstractions (e.g., stacks, queues, lists, trees, graphs, heaps, hash tables, priority queues) and their representation techniques (e.g., linking, arrays). Introduces concepts used in algorithm design and analysis including criteria for selecting data structures to fit their applications. Degree credit not granted for this course and CSCI 2270 or CSPB 2270."
CSCI 2400, "Computer Systems", "Covers how programs are represented and executed by modern computers, including low-level machine representations of programs and data, an understanding of how computer components and the memory hierarchy influence performance. Same as CSPB 2400."
CSCI 2820, "Linear Algebra with Computer Science Applications", "Introduces the fundamentals of linear algebra in the context of computer science applications.  Includes vector spaces, matrices, linear systems, and eigenvalues.  Includes the basics of floating point computation and numerical linear algebra. Same as CSPB 2820."
CSCI 2824, "Discrete Structures", "Covers foundational materials for computer science that is often assumed in advanced courses. Topics include set theory, Boolean algebra, functions and relations, graphs, propositional and predicate calculus, proofs, mathematical induction, recurrence relations, combinatorics, discrete probability. Focuses on examples based on diverse applications of computer science. Recommended prerequisite: Calc 2 (APPM 1360 or MATH 2300) is strongly recommended. Same as CSPB 2824."
CSCI 2834, "Discrete Structures Workgroup", "Provides additional problem-solving practice and guidance for students enrolled in CSCI 2824. Students work in a collaborative environment to further develop their problem-solving skills with the assistance of facilitators. Does not count as Computer Science credit for the Computer Science BA, BS, or minor."
CSCI 2897, "Calculating Biological Quantities", "Master practical mathematical techniques for representing and analyzing biological quantities of different kinds. Develop mathematical intuition about biological calculations. Learn to model and solve simple feedback processes. Learn to model and solve simple accumulation processes. Learn to model and decompose simple vector spaces. Learn standard approximation and optimization strategies. Adapt and combine methods to solve real-world problems. Background in biology not required. This course is intended for students who are interested in Computational Biology, but will not take Differential Equations (APPM 2360/MATH 3430) as part of their degree plan. Does not count as Computer Science credit for Computer Science majors or minor."
CSPB 1300, "Computer Science 1: Starting Computing", "Teaches techniques for writing computer programs in higher level programming languages to solve problems of interest in a range of application domains. Appropriate for students with little to no experience in computing or programming. Degree credit not granted for this course and CSCI 1310 or CSCI 1320 or ECEN 1310. Same as CSCI 1300."
CSPB 2270, "Computer Science 2: Data Structures", "Studies data abstractions (e.g., stacks, queues, lists, trees, graphs, heaps, hash tables, priority queues) and their representation techniques (e.g., linking, arrays). Introduces concepts used in algorithm design and analysis including criteria for selecting data structures to fit their applications. Knowledge OF C++ is highly recommended. Degree credit not granted for this course and CSCI 2275. Same as CSCI 2270."
CSPB 2400, "Computer Systems", "Covers how programs are represented and executed by modern computers, including low-level machine representations of programs and data, an understanding of how computer components and the memory hierarchy influence performance. Same as CSCI 2400."
CSPB 2820, "Linear Algebra with Computer Science Applications", "Introduces the fundamentals of linear algebra in the context of computer science applications.  Includes vector spaces, matrices, linear systems, and eigenvalues.  Includes the basics of floating point computation and numerical linear algebra. Same as CSCI 2820."
CSPB 2824, "Discrete Structures", "Covers foundational materials for computer science that is often assumed in advanced courses. Topics include set theory, Boolean algebra, functions and relations, graphs, propositional and predicate calculus, proofs, mathematical induction, recurrence relations, combinatorics, discrete probability. Focuses on examples based on diverse applications of computer science. Same as CSCI 2824."
CSVC 1000, "Work Internship", "Open to students in good academic standing, whose internship employers require that they receive course credit. The student must first seek to obtain academic credit through their major department. Will not count toward degree requirements in any UCB school or college. No appeals for credit toward degrees or for letter grades in the course will be entertained."
CVEN 1317, "Introduction to Civil and Environmental Engineering", "Surveys the broad subject of civil and environmental engineering and professional practice. Includes the subdisciplines of structures, water resources, geotechnics, transportation, environment, and construction. Discusses professional ethics, important skills for engineers, and the engineering design process as it fulfills multiple objectives."
CVEN 2012, "Introduction to Geomatics", "Presents basic techniques of land and construction surveying, including measurement of position, elevation, orientation and length of lines, area, volume and layout calculations. Optical, GPS and GIS equipment and methods are included."
CVEN 2121, "Analytical Mechanics 1", "Applies mechanics to the study of static equilibrium of rigid and elastic bodies. Includes composition/resolution of forces; moments/couples; equivalent force systems; free-body diagrams; equilibrium of particles and rigid bodies; forces in trusses/beams; frictional forces; first/second moments of area; moments and products of inertia. Degree credit not granted for this course and GEEN 2851 and MCEN 2023."
DNCE 1000, "Beginning Contemporary Dance Technique: Contemporary Modern", "Introduces students to the dynamic capabilities of the body as an articulate means of expression. Presents basic concepts and skills from contemporary dance forms that may include Afro-modern, floor work, inversion, classical modern and improvisation. Classwork develops efficient alignment, strength, flexibility, coordination, rhythm, dynamics and spatial awareness. No experience necessary. May be repeated up to 4 credit hours."
DNCE 1012, "Dance Production", "Provides the dancer with an introduction to the types of performance venues available today, and their technical systems and equipment. It will also establish an awareness of how technical theatre design arts may be utilized by a choreographer."
DNCE 1017, "Dance in Popular Culture and Media", "Explores and contextualizes contemporary popular culture and dance. Introduces methods of critical analysis that reveal the rich heritage hidden within and around the dances students commonly encounter at the club, on the street, on television, on the big screen and elsewhere in everyday life. Through watching, reading, and discussion, students discover new meaning in their lived cultural experience."
DNCE 1027, "Dance in Cultural Perception and Expression", "Explores how the practice of dance can reflect, disrupt, subvert, support, and reinforce cultural expectations, norms and practices. Introduces international and domestic dance traditions and provides context for an interdisciplinary examination. Comparative readings from sociology, anthropology, gender studies, history, post-colonial studies, and political science provide a foundation to understand how cultural identities are negotiated and represented through movement."
DNCE 1100, "Beginning Ballet", "Introduces beginning students to fundamental aspects of classical ballet technique; no previous experience required. Basic principles of alignment, rotation, and movement quality are introduced as the building blocks for success in advanced material. Foundational movements and ballet vocabulary are learned and refined. Students work toward mastery of simple combinations and rhythmic patterns. May be repeated up to 2 total credit hours."
DNCE 1200, "Beginning Jazz Dance", "Introduces various styles of movement unique to jazz dance including improvisation, isolations, and African-influenced polyrhythms. Working within a range of dynamic performance styles, students will learn fundamental dance skills and jazz vocabulary, from which more advanced skills can be developed. Designed for students will little or no dance experience. May be repeated up to 2 total credit hours."
DNCE 1301, "Hip-Hop Dance Technique 1", "Introduces students to Hip-Hop dance as a culturally significant form. Students learn history, the social and political forces at work, and the fundamental techniques (Campbell Locking, Popping, Breaking etiquette/movements, Hip-Hop Party Dance and House). Intellectual challenge is offered through the lens of critical race theory and historical context. Training addresses flexibility, sequencing, coordination, and performance skills. May be repeated up to 4 total credit hours."
DNCE 1908, "First Year Dance Seminar", "Designed for new dance majors as an introduction to the place of dance within academia and the professional/public spheres. Through the practice of descriptive dance writing, theoretical and physical exploration of discrete pedagogical and choreographic procedures, and interactions with in-class guest artists of different disciplines, students will engage in independent research and physical experimentation, culminating in a final personal presentation and group performance."
DNCE 2501, "African Dance: African Dance-Ghanaian", "Explores the technique, styles, and rhythms of regional and national cultures of Africa. Areas of concentration may vary each semester (e.g. Ghana, Mali, Guinea, etc.). Introduces signature attributes common to different countries' dance traditions and features discussions of the musical traditions, histories, cosmologies, philosophies and aesthetics to contextualize and increase familiarity. May be repeated up to 6 total credit hours."
DNCE 2849, "Independent Study", "Involves creative or scholarly investigation of an area of interest to the student not addressed in the curriculum. Work must be arranged with and advised by a faculty member. Sophomore level course. May be repeated up to 7 total credit hours."
EBIO 1010, "Introduction to Statistics and Quantitative Thinking for Biologists", "Focuses on the collection, visualization and analysis of data that are relevant for advancing critical thinking, student-directed learning, and the development of quantitative analysis skills, with an emphasis on using R and examples from ecology and evolutionary biology."
EBIO 1020, "Introduction to Ecology and Evolutionary Biology", "Introduces students to EBIO. Provides an overview of the major and how it differs from other biology programs; how to get involved in clubs, research, and/or internship opportunities; strategies for succeeding in EBIO courses; and career options. This is a first-year colloquium course specifically designed for freshman and other students exploring their educational and career opportunities."
EBIO 1100, "Biology and Society", "Lect. Studies the dynamic relationships between the biological sciences and society. Areas of inquiry include interconnections between ecological and evolutionary theory and concepts and emergent questions being raised on a societal level. Students will explore topics such as human populations and sexual reproduction; biological factors affecting sociability and social patterns; environmental change with a focus on global biodiversity and the services to people; natural resource management; and public health. Recommended for majors and non-majors."
EBIO 1110, "Biology and Society Laboratory", "One two-hour lab per week. Provides experiments and exercises relating to concepts presented in EBIO 1100. Recommended for majors and non-majors. When taken with EBIO 1100, meets the MAPS requirement for natural science: lab."
EBIO 1210, "General Biology 1", "Lect. Provides a concentrated introduction to molecular, cellular, genetic, and evolutionary biology. Emphasizes fundamental principles, concepts, facts, and questions. Intended for science majors."
EBIO 1220, "General Biology 2", "Provides a concentrated introduction to organisms, homeostasis, development, behavior, and ecology. Emphasizes fundamental principles, concepts, facts,and questions. Intended for science majors. Recommended prerequisite: EBIO 1210 (minimum grade C-)."
EBIO 1230, "General Biology Laboratory 1", "One 3-hour lab per week. Consists of experiments and exercises to provide an extension of basic concepts and scientific approaches presented in General Biology 1. Intended for science majors. Recommended prerequisite or corequisite: EBIO 1210 (minimum grade C-)."
EBIO 1250, "Introduction to Ecology and Evolutionary Biology Research", "Introduces students to research in ecology and evolutionary biology topics in the context of investigations about Boulder’s local historic apple trees. Students will learn about the genetics, physiology, and urban ecology of the trees in the lecture and have the opportunity to research one of these topics more in depth in the laboratory courses. Results from the research on Boulder’s Apples will be reported back to the Boulder community by student researchers."
EBIO 1940, "Introduction to Scientific Writing", "Introduces first year students to college writing, focusing on developing academic research and writing skills of particular interest to science students. Emphasizes habits of mind in topic invention, drafting, revision and writing style, as well as critical thinking and information literacy."
EBIO 2040, "Principles of Ecology", "Lecture and laboratory. Introduces principles of ecology, emphasizing patterns and processes at various levels of biological organization. Scope global, but examples often from local environment. Laboratory emphasizes techniques of field biology. Uses animals and/or animal tissues. Recommended prerequisites: EBIO 1030 and EBIO 1040 and EBIO 1050 or EBIO 1210 and EBIO 1220 and EBIO 1230 and EBIO 1240 (minimum grade C-). Same as EBIO 2640 and ENVS 2000."
EBIO 2070, "Genetics: Molecules to Populations", "Lect. and rec. Covers principles of genetics and developmental biology at levels of molecules, cellular organelles, individuals and populations; asexual and sexual life cycles; heredity. Recitations allow discussion of genetics problems and implications of genetic principles and provide demonstrations and simulations of genetic processes. Intended for sophomore majors in EBIO. Recommended prerequisites: EBIO 1210 and EBIO 1220 and EBIO 1230 and EBIO 1240 (minimum grade C-). Credit not granted for this course and EBIO 2640."
ECEN 1100, "Exploring ECE", "Introduces students to areas of emphasis with the ECE department through seminars presented by faculty and outside speakers. Emphasizes career opportunities, professional ethics and practices, history of the profession, and resources for academic success. Several sessions promote team building and problem solving, and provide opportunities for first year students to meet their classmates."
ECEN 1310, "C Programming for ECE", "Introduces fundamental programming concepts using the C language. Teaches the use of pointers, control flow, aggregate types, input/output, heap-allocated memory, and abstract data types. Includes a weekly computer lab session. Recommended prerequisite: APPM 1350. Degree credit not granted for this course and CSCI 1300 or CSPB 1300 or CSCI 1310 or CSCI 1320."
ECEN 1400, "Introduction to Digital and Analog Electronics", "This course introduces students to electrical and computer engineering centered around creative projects in a team based setting. Through the design and implementation of functional engineering systems, students gain an understanding of the engineering design process, using real-world design tools such as prototyping, computer-aided design (CAD), 3D printing, laser cutting, printed circuit board (PCB) manufacturing and testing. The projects-based curriculum provides students with a basis in the fundamentals of analog and digital electronics with an emphasis of developing student’s understanding of how the electronics and software operate within an interdisciplinary context. Students gain hands-on experience with the creation of systems using sensors, actuators, programming microcontrollers, prototyping circuits using breadboards, and designing systems. No prior experience or knowledge of electronics or software is required. Degree credit not granted for this course and ASTR 2500, GEEN 1400, ASEN 1400 and ASEN 1403."
ECEN 1500, "Sustainable Energy", "Explores how energy is generated and used in today's society. Through collaborative discussion and hands-on data collection, students will analyze the engineering challenges, fundamental limits, and potential solutions to meeting our energy needs sustainably. Students will learn to analyze numerical data, estimate orders of magnitude, and apply mathematical methods in their own lives and in the ongoing energy debate. Basic algebra required."
ECEN 2010, "Special Topics", "Examines a special topic in Electrical, Computer and Energy Engineering."
ECEN 2250, "Introduction to Circuits and Electronics", "Introduces linear circuit analysis and design, including OP-Amps. Presents DC networks, including node and mesh analysis with controlled sources. Analysis of RL and RC circuits for both transient and sinusoidal steady-state responses using phasors.  Recommended prerequisites: ECEN 1310 or CSCI 1300."
